sexo,rango_etario,comuna,barrio,estado_cud,junta_discapacidad,orientación_prestacional,tipo_orientacion_prestacional_1,tipo_orientacion_prestacional_2,tipo_orientacion_prestacional_3,tipo_orientacion_prestacional_4,otra_orientacion_prestacional,tipo_de_vivienda,alfabetizacion,cobertura_de_salud,total,cud_activos,cud_vencidos
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Centro de día,Formación/aprestamiento laboral y/o profesional,Prestaciones de rehabilitación,,,Casa,Alfabetizado/a,Programa Nacional y/o Provincial de Salud,1,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Centro de día,Formación/aprestamiento laboral y/o profesional,Prestaciones de rehabilitación,,,Departamento,Alfabetizado/a,Obra Social,12,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Centro de día,Formación/aprestamiento laboral y/o profesional,Prestaciones de rehabilitación,,,Departamento,Alfabetizado/a,Prepaga,8,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Centro de día,Formación/aprestamiento laboral y/o profesional,Prestaciones de rehabilitación,,,Departamento,Alfabetizado/a,Programa Nacional y/o Provincial de Salud,1,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Centro de día,Formación/aprestamiento laboral y/o profesional,Prestaciones de rehabilitación,,,Departamento,Alfabetizado/a,Pública,4,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Centro de día,Formación/aprestamiento laboral y/o profesional,Prestaciones de rehabilitación,,,Departamento,No alfabetizado/a,Prepaga,1,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Centro de día,Formación/aprestamiento laboral y/o profesional,Prestaciones de rehabilitación,,,Otro,Alfabetizado/a,Pública,1,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Centro de día,Formación/aprestamiento laboral y/o profesional,Prestaciones de rehabilitación,,,Pieza en hotel familiar o pensión,Alfabetizado/a,Pública,1,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Centro de día,Formación/aprestamiento laboral y/o profesional,Prestaciones de rehabilitación,Prestaciones educativas (Inicial/EGB),,,Alfabetizado/a,Prepaga,1,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Centro de día,Formación/aprestamiento laboral y/o profesional,Prestaciones de rehabilitación,Servicio de apoyo a la integracion escolar,,Departamento,Alfabetizado/a,Obra Social,1,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Centro de día,Formación/aprestamiento laboral y/o profesional,Prestaciones de rehabilitación,Servicio de apoyo a la integracion escolar,,Departamento,Alfabetizado/a,Prepaga,1,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Centro de día,Formación/aprestamiento laboral y/o profesional,Prestaciones de rehabilitación,Transporte,,Casa,Alfabetizado/a,Prepaga,1,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Centro de día,Formación/aprestamiento laboral y/o profesional,Prestaciones de rehabilitación,Transporte,,Departamento,Alfabetizado/a,Obra Social,6,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Centro de día,Formación/aprestamiento laboral y/o profesional,Prestaciones de rehabilitación,Transporte,,Departamento,Alfabetizado/a,Prepaga,1,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Centro de día,Hogar,Prestaciones de rehabilitación,,,"Hogar (para personas mayores, religiosos, para niños, niñas y adolescentes)",Alfabetizado/a,Programa Nacional y/o Provincial de Salud,2,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Centro de día,Hogar,Prestaciones de rehabilitación,,,"Hospital, Clínica, Sanatorio",Alfabetizado/a,Obra Social,1,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Centro de día,Hogar,Prestaciones de rehabilitación,,,"Hospital, Clínica, Sanatorio",Alfabetizado/a,Programa Nacional y/o Provincial de Salud,1,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Centro de día,Hogar,Prestaciones de rehabilitación,,,"Hospital, Clínica, Sanatorio",Alfabetizado/a,Pública,1,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Centro de día,Hogar,Prestaciones de rehabilitación,Transporte,,,No alfabetizado/a,Obra Social,1,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Centro de día,Hogar,Prestaciones de rehabilitación,Transporte,,,No alfabetizado/a,PAMI,1,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Centro de día,Hogar,Prestaciones de rehabilitación,Transporte,,Departamento,Alfabetizado/a,Obra Social,1,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Centro de día,Hogar,Prestaciones de rehabilitación,Transporte,,Departamento,Alfabetizado/a,PAMI,1,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Centro de día,Hogar,Prestaciones de rehabilitación,Transporte,,Departamento,Alfabetizado/a,Pública,1,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Centro de día,Hogar,Prestaciones de rehabilitación,Transporte,,"Hogar (para personas mayores, religiosos, para niños, niñas y adolescentes)",Alfabetizado/a,Prepaga,1,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Centro de día,Hogar,Prestaciones de rehabilitación,Transporte,,"Residencia, Hogar y Pequeño Hogar (Ley N°24.901 y Resolución Ministerial 1328/06)",No alfabetizado/a,Obra Social,1,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Centro de día,Prestaciones de rehabilitación,,,,,Alfabetizado/a,Obra Social,3,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Centro de día,Prestaciones de rehabilitación,,,,,Alfabetizado/a,PAMI,1,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Centro de día,Prestaciones de rehabilitación,,,,,Alfabetizado/a,Prepaga,2,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Centro de día,Prestaciones de rehabilitación,,,,,Alfabetizado/a,Pública,2,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Centro de día,Prestaciones de rehabilitación,,,,,No alfabetizado/a,PAMI,1,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Centro de día,Prestaciones de rehabilitación,,,,Casa,Alfabetizado/a,Obra Social,4,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Centro de día,Prestaciones de rehabilitación,,,,Casa,Alfabetizado/a,PAMI,2,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Centro de día,Prestaciones de rehabilitación,,,,Casa,Alfabetizado/a,Prepaga,3,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Centro de día,Prestaciones de rehabilitación,,,,Casa,Alfabetizado/a,Pública,2,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Centro de día,Prestaciones de rehabilitación,,,,Departamento,Alfabetizado/a,Obra Social,20,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Centro de día,Prestaciones de rehabilitación,,,,Departamento,Alfabetizado/a,PAMI,8,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Centro de día,Prestaciones de rehabilitación,,,,Departamento,Alfabetizado/a,Prepaga,16,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Centro de día,Prestaciones de rehabilitación,,,,Departamento,Alfabetizado/a,Pública,17,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Centro de día,Prestaciones de rehabilitación,,,,Departamento,No alfabetizado/a,Obra Social,1,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Centro de día,Prestaciones de rehabilitación,,,,"Hogar (para personas mayores, religiosos, para niños, niñas y adolescentes)",Alfabetizado/a,Pública,1,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Centro de día,Prestaciones de rehabilitación,,,,"Hospital, Clínica, Sanatorio",Alfabetizado/a,Obra Social,2,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Centro de día,Prestaciones de rehabilitación,,,,"Hospital, Clínica, Sanatorio",Alfabetizado/a,Prepaga,2,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Centro de día,Prestaciones de rehabilitación,,,,Otro,Alfabetizado/a,Pública,1,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Centro de día,Prestaciones de rehabilitación,,,,Persona viviendo en calle,Alfabetizado/a,Pública,1,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Centro de día,Prestaciones de rehabilitación,,,,Pieza en hotel familiar o pensión,Alfabetizado/a,Obra Social,1,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Centro de día,Prestaciones de rehabilitación,,,,Pieza en hotel familiar o pensión,Alfabetizado/a,Pública,1,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Centro de día,Prestaciones de rehabilitación,Residencia,,,,Alfabetizado/a,PAMI,1,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Centro de día,Prestaciones de rehabilitación,Residencia,,,,Alfabetizado/a,Pública,1,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Centro de día,Prestaciones de rehabilitación,Residencia,,,Otro,Alfabetizado/a,Obra Social,1,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Centro de día,Prestaciones de rehabilitación,Transporte,,,,Alfabetizado/a,Obra Social,2,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Centro de día,Prestaciones de rehabilitación,Transporte,,,,Alfabetizado/a,Pública,1,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Centro de día,Prestaciones de rehabilitación,Transporte,,,,No alfabetizado/a,Programa Nacional y/o Provincial de Salud,1,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Centro de día,Prestaciones de rehabilitación,Transporte,,,Casa,Alfabetizado/a,PAMI,1,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Centro de día,Prestaciones de rehabilitación,Transporte,,,Departamento,Alfabetizado/a,Obra Social,2,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Centro de día,Prestaciones de rehabilitación,Transporte,,,Departamento,Alfabetizado/a,PAMI,1,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Centro de día,Prestaciones de rehabilitación,Transporte,,,Departamento,Alfabetizado/a,Prepaga,1,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Centro de día,Prestaciones de rehabilitación,Transporte,,,Departamento,Alfabetizado/a,Pública,2,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Centro de día,Prestaciones de rehabilitación,Transporte,,,Departamento,No alfabetizado/a,Obra Social,1,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Centro de día,Prestaciones de rehabilitación,Transporte,,,Departamento,No alfabetizado/a,Prepaga,1,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Centro de día,Prestaciones de rehabilitación,Transporte,,,Departamento,No alfabetizado/a,Pública,3,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Centro educativo terapéutico,Formación/aprestamiento laboral y/o profesional,,,,,No alfabetizado/a,PAMI,1,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Centro educativo terapéutico,Formación/aprestamiento laboral y/o profesional,Prestaciones de rehabilitación,,,Departamento,Alfabetizado/a,Obra Social,1,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Centro educativo terapéutico,Formación/aprestamiento laboral y/o profesional,Prestaciones de rehabilitación,,,Departamento,Alfabetizado/a,Pública,1,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Centro educativo terapéutico,Formación/aprestamiento laboral y/o profesional,Prestaciones de rehabilitación,,,Departamento,No alfabetizado/a,Obra Social,1,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Centro educativo terapéutico,Formación/aprestamiento laboral y/o profesional,Prestaciones de rehabilitación,Servicio de apoyo a la integracion escolar,,Departamento,Alfabetizado/a,Obra Social,2,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Centro educativo terapéutico,Formación/aprestamiento laboral y/o profesional,Prestaciones de rehabilitación,Transporte,,,No alfabetizado/a,Obra Social,1,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Centro educativo terapéutico,Formación/aprestamiento laboral y/o profesional,Prestaciones de rehabilitación,Transporte,,Casa,No alfabetizado/a,Prepaga,1,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Centro educativo terapéutico,Formación/aprestamiento laboral y/o profesional,Prestaciones de rehabilitación,Transporte,,Casa,No alfabetizado/a,Programa Nacional y/o Provincial de Salud,2,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Centro educativo terapéutico,Formación/aprestamiento laboral y/o profesional,Prestaciones de rehabilitación,Transporte,,Departamento,Alfabetizado/a,Obra Social,2,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Centro educativo terapéutico,Formación/aprestamiento laboral y/o profesional,Prestaciones de rehabilitación,Transporte,,Departamento,No alfabetizado/a,Obra Social,1,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Centro educativo terapéutico,Formación/aprestamiento laboral y/o profesional,Prestaciones de rehabilitación,Transporte,,Departamento,No alfabetizado/a,Programa Nacional y/o Provincial de Salud,1,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Centro educativo terapéutico,Hogar,Prestaciones de rehabilitación,Transporte,,Casa,Alfabetizado/a,Pública,1,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Centro educativo terapéutico,Hogar,Prestaciones de rehabilitación,Transporte,,Departamento,No alfabetizado/a,Obra Social,1,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Centro educativo terapéutico,Prestaciones de rehabilitación,,,,,No alfabetizado/a,Obra Social,1,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Centro educativo terapéutico,Prestaciones de rehabilitación,,,,Departamento,Alfabetizado/a,Obra Social,1,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Centro educativo terapéutico,Prestaciones de rehabilitación,Prestaciones educativas (Inicial/EGB),,,,No corresponde,Obra Social,1,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Centro educativo terapéutico,Prestaciones de rehabilitación,Prestaciones educativas (Inicial/EGB),,,Departamento,Alfabetizado/a,Obra Social,1,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Centro educativo terapéutico,Prestaciones de rehabilitación,Prestaciones educativas (Inicial/EGB),,,Departamento,Alfabetizado/a,Prepaga,1,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Centro educativo terapéutico,Prestaciones de rehabilitación,Prestaciones educativas (Inicial/EGB),Servicio de apoyo a la integracion escolar,,Casa,Alfabetizado/a,Obra Social,1,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Centro educativo terapéutico,Prestaciones de rehabilitación,Prestaciones educativas (Inicial/EGB),Servicio de apoyo a la integracion escolar,,Casa,Alfabetizado/a,Pública,1,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Centro educativo terapéutico,Prestaciones de rehabilitación,Prestaciones educativas (Inicial/EGB),Servicio de apoyo a la integracion escolar,,Departamento,Alfabetizado/a,Obra Social,1,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Centro educativo terapéutico,Prestaciones de rehabilitación,Prestaciones educativas (Inicial/EGB),Servicio de apoyo a la integracion escolar,,Departamento,Alfabetizado/a,Prepaga,1,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Centro educativo terapéutico,Prestaciones de rehabilitación,Prestaciones educativas (Inicial/EGB),Servicio de apoyo a la integracion escolar,,Departamento,No alfabetizado/a,Pública,1,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Centro educativo terapéutico,Prestaciones de rehabilitación,Prestaciones educativas (Inicial/EGB),Transporte,,,Alfabetizado/a,Obra Social,1,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Centro educativo terapéutico,Prestaciones de rehabilitación,Transporte,,,,No alfabetizado/a,Pública,1,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Centro educativo terapéutico,Prestaciones de rehabilitación,Transporte,,,Departamento,Alfabetizado/a,Obra Social,1,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Centro educativo terapéutico,Prestaciones de rehabilitación,Transporte,,,Departamento,Alfabetizado/a,Prepaga,1,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Centro educativo terapéutico,Prestaciones de rehabilitación,Transporte,,,Departamento,Alfabetizado/a,Programa Nacional y/o Provincial de Salud,1,0,0
